CODIGO;DESCRIPCION;Present.;PRECIO
CIRUGIA GASTROINTESTINAL;GASTRO-003 BIOPSIA HEPATICA GUIADA POR ULTRASONIDO;PUNTOS;130
CIRUGIA GASTROINTESTINAL;GASTRO-027 INSTALACION DE PROTESIS ESOFAGICAS;PUNTOS;195
CIRUGÕA GENERAL;CG-001 ESOFAGO HERNIOPLASTIA DIAFRAGMATICA;PUNTOS;1.138,00
CIRUGÕA GENERAL;CG-002 ESOFAGO CURA OPERATORIA DE HERNIA HIATAL CUALQUIER TECNICA (CIRUGIA ANTIREFLUJO);PUNTOS;975
CIRUGÕA GENERAL;CG-003 ESOFAGO CURA OPERATORIA DE HERNIA HIATAL CUALQUIER TECNICA POR LAPAROSCOPIA;PUNTOS;1.138,00
CIRUGÕA GENERAL;CG-004 ESOFAGO ESOGAFECTOMIA CON INTERPOSICION DE TUBO GASTRICO O COLON;PUNTOS;1.950,00
CIRUGÕA GENERAL;CG-005 ESOFAGO ESOGAFECTOMIA DISTAL CON GASTRECTOMIA PROXIMAL;PUNTOS;1.462,00
CIRUGÕA GENERAL;CG-006 ESOFAGO ESOFAGO GASTRECTOMIA TOTAL;PUNTOS;1.875,00
CIRUGÕA GENERAL;CG-007 ESOFAGO ESOFAGOMIOTOMIA;PUNTOS;975
CIRUGÕA GENERAL;CG-008 ESOFAGO ESOFAGOMIOTOMIA POR TECNICA LAPAROSCOPICA;PUNTOS;1.075,00
CIRUGÕA GENERAL;CG-009 ESOFAGO ESOFAGO RAFIA POR PERFORACION;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-010 ESOFAGO ESCISION DE DIVERTICULO ESOFAGICO CERVICAL;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-011 ESOFAGO ESCISION DE DIVERTICULO ESOFAGICO INTRA TORAXICO;PUNTOS;900
CIRUGÕA GENERAL;CG-012 ESOFAGO LIGADURA DE VARICES ESOFAGICAS POR TRANSECCION O DESVASCULARIZACION;PUNTOS;1.462,00
CIRUGÕA GENERAL;CG-013 ESTOMAGO DUODENO RAFIA POR PERFORACION O SANGRADO;PUNTOS;750
CIRUGÕA GENERAL;CG-014 ESTOMAGO DUODENO RAFIA POR PERFORACION O SANGRADO POR LAPAROSCOPIA;PUNTOS;877
CIRUGÕA GENERAL;CG-015 ESTOMAGO GASTRECTOMIA PARCIAL POR LESION BENIGNA CON GASTROENTERO ANASTOMOSIS;PUNTOS;975
CIRUGÕA GENERAL;CG-016 ESTOMAGO GASTRECTOMIA SUBTOTAL RADICAL POR LESION MALIGNA CON GASTROENTERO ANASTOMOSIS;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-017 ESTOMAGO GASTRECTOMIA TOTAL RADICAL POR LESION MALIGNA CON ESOFAGO YEYUNO ANASTOMOSIS;PUNTOS;1.462,00
CIRUGÕA GENERAL;CG-018 ESTOMAGO GASTROENTERO ANASTOMOSIS;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-019 ESTOMAGO GASTROPLASTIA;PUNTOS;3.710,00
CIRUGÕA GENERAL;CG-020 ESTOMAGO GASTRORRAFIA POR ULCERA PERFORADA O SANGRANTE;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-021 ESTOMAGO GASTRORRAFIA POR ULCERA PERFORADA O SANGRANTE POR LAPAROSCOPIA;PUNTOS;1.200,00
CIRUGÕA GENERAL;CG-022 ESTOMAGO GASTROSTOMIA POR LAPAROTOMIA;PUNTOS;1.041,00
CIRUGÕA GENERAL;CG-023 ESTOMAGO PILORO PLASTIA + VAGOTOMIA TRONCULAR CUALQUIER TECNICA;PUNTOS;1.125,00
CIRUGÕA GENERAL;CG-024 ESTOMAGO LAPAROSCOPIA DIAGNOSTICA;PUNTOS;812
CIRUGÕA GENERAL;CG-025 ESTOMAGO LAPAROTOMIA EXPLORADORA;PUNTOS;812
CIRUGÕA GENERAL;CG-026 INSTESTINO DELGADO ADHERENCIOLISIS;PUNTOS;715
CIRUGÕA GENERAL;CG-027 INSTESTINO DELGADO ENTERORRAFIA;PUNTOS;715
CIRUGÕA GENERAL;CG-028 INSTESTINO DELGADO ENTEROTOMIA CON EXPLORACION O REMOCION DE CUERPO EXTRA—O;PUNTOS;715
CIRUGÕA GENERAL;CG-029 INSTESTINO DELGADO ENTEROTOMIA CON EXPLORACION Y REMOCION DE POLIPO O TUMOR BENIGNO;PUNTOS;715
CIRUGÕA GENERAL;CG-030 INSTESTINO DELGADO ESCISION DE TUMOR DE MESENTERIO;PUNTOS;1.125,00
CIRUGÕA GENERAL;CG-031 INSTESTINO DELGADO ILEOSTOMIA O YEYUNOSTOMIA;PUNTOS;650
CIRUGÕA GENERAL;CG-032 INSTESTINO DELGADO ILEOSTOMIA O YEYUNOSTOMIA POR LAPAROSCOPIA;PUNTOS;750
CIRUGÕA GENERAL;CG-033 INSTESTINO DELGADO REDUCCION DE VOLVULO, INVAGINACION O HERNIA INTERNA;PUNTOS;875
CIRUGÕA GENERAL;CG-034 INSTESTINO DELGADO RESECCION DE DIVERTICULO DE MECKEL;PUNTOS;750
CIRUGÕA GENERAL;CG-035 INSTESTINO DELGADO RESECCION DE DIVERTICULO DE MECKEL POR LAPAROSCOPIA;PUNTOS;750
CIRUGÕA GENERAL;CG-036 INSTESTINO DELGADO RESECCION SEGMENTARIA DE INTESTINO DELGADO;PUNTOS;625
CIRUGÕA GENERAL;CG-037 INSTESTINO DELGADO RESECCION SEGMENTARIA DE INTESTINO DELGADO POR LAPAROSCOPIA;PUNTOS;650
CIRUGÕA GENERAL;CG-038 INSTESTINO DELGADO RESECCION MULTIPLE DE INTESTINO DELGADO;PUNTOS;875
CIRUGÕA GENERAL;CG-039 INSTESTINO DELGADO RESECCION MULTIPLE DE INTENTINO DELGADO POR LAPAROSCOPIA;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-040 INSTESTINO DELGADO CIERRE DE ILEOSTOMIA O YEYUNOSTOMIA;PUNTOS;650
CIRUGÕA GENERAL;CG-041 INSTESTINO DELGADO CONSTRUCCION DE BOLSA ILEAL;PUNTOS;650
CIRUGÕA GENERAL;CG-042 INSTESTINO DELGADO CONSTRUCCION DE BOLSA ILEAL POR LAPAROSCOPIA;PUNTOS;875
CIRUGÕA GENERAL;CG-043 INSTESTINO DELGADO PLASTIA DE ESTENOSIS SEGMENTARIA DE INTESTINO DELGADO;PUNTOS;750
CIRUGÕA GENERAL;CG-044 INSTESTINO DELGADO PLASTIA DE ESTENOSIS SEGMENTARIA DE INTESTINO DELGADO POR LAPAROSCOPIA;PUNTOS;900
CIRUGÕA GENERAL;CG-045 INSTESTINO DELGADO PLASTIA DE ESTENOSIS MULTIPLE DE INTESTINO DELGADO;PUNTOS;900
CIRUGÕA GENERAL;CG-046 INSTESTINO DELGADO PLASTIA DE ESTENOSIS MULTIPLE DE INTESTINO DELGADO POR LAPAROSCOPIA;PUNTOS;1.125,00
CIRUGÕA GENERAL;CG-047 APENDICE APENDICECTOMIA;PUNTOS;750
CIRUGÕA GENERAL;CG-048 APENDICE APENDICECTOMIA POR LAPAROSCOPIA;PUNTOS;950
CIRUGÕA GENERAL;CG-049 APENDICE DRENAJE DE ABSCESO APENDICULAR;PUNTOS;625
CIRUGÕA GENERAL;CG-050 APENDICE DRENAJE DE ABSCESO POR LAPAROSCOPIA;PUNTOS;650
CIRUGÕA GENERAL;CG-051 APENDICE APENDICECTOMIA COMPLICADA CON PERITONITIS POR LAPAROSCOPIA;PUNTOS;950
CIRUGÕA GENERAL;CG-052 COLON RECTO Y ANO CIERRE DE COLOSTOMIA;PUNTOS;875
CIRUGÕA GENERAL;CG-053 COLON RECTO Y ANO COLECTOMIA TOTAL;PUNTOS;1.550,00
CIRUGÕA GENERAL;CG-054 COLON RECTO Y ANO COLECTOMIA RADICAL;PUNTOS;1.500,00
CIRUGÕA GENERAL;CG-055 COLON RECTO Y ANO COLECTOMIA TOTAL POR LAPAROSCOPIA;PUNTOS;1.500,00
CIRUGÕA GENERAL;CG-056 COLON RECTO Y ANO COLECTOMIA DERECHA;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-057 COLON RECTO Y ANO COLECTOMIA DERECHA POR LAPAROSCOPIA;PUNTOS;1.450,00
CIRUGÕA GENERAL;CG-058 COLON RECTO Y ANO COLECTOMIA IZQUIERDA;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-059 COLON RECTO Y ANO COLECTOMIA IZQUIERDA POR LAPAROSCOPIA;PUNTOS;1.450,00
CIRUGÕA GENERAL;CG-060 COLON RECTO Y ANO COLORRAFIA;PUNTOS;650
CIRUGÕA GENERAL;CG-061 COLON RECTO Y ANO COLOSTOMIA;PUNTOS;750
CIRUGÕA GENERAL;CG-062 COLON RECTO Y ANO COLOSTOMIA CON EXPLORACION O REMOCION DE CUERPO EXTRA—O;PUNTOS;750
CIRUGÕA GENERAL;CG-063 COLON RECTO Y ANO CONSTRUCCION DE BOLSA COLONICA;PUNTOS;875
CIRUGÕA GENERAL;CG-064 COLON RECTO Y ANO ANOPLASTIA;PUNTOS;875
CIRUGÕA GENERAL;CG-065 COLON RECTO Y ANO CURA OPERATORIA DE FISTULA RECTO VAGINAL;PUNTOS;1.200,00
CIRUGÕA GENERAL;CG-066 COLON RECTO Y ANO CURA OPERATORIA DE FISURA ANAL;PUNTOS;950
CIRUGÕA GENERAL;CG-067 COLON RECTO Y ANO CURA OPERATORIA DE PROLAPSO RECTAL VIA ABDOMINAL;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-068 COLON RECTO Y ANO CURA OPERATORIA DE PROLAPSO RECTAL VIA ABDOMINAL POR LAPAROSCOPIA;PUNTOS;1.200,00
CIRUGÕA GENERAL;CG-069 COLON RECTO Y ANO CURA OPERATORIA DE QUISTE PILONIDAL;PUNTOS;750
CIRUGÕA GENERAL;CG-070 COLON RECTO Y ANO FISTULOTOMIA PERIANAL;PUNTOS;950
CIRUGÕA GENERAL;CG-071 COLON RECTO Y ANO CONSTRUCCION DE COLGAJO MIOMUCOSO;PUNTOS;875
CIRUGÕA GENERAL;CG-072 COLON RECTO Y ANO DRENAJE DE ABSCESO PERIANAL;PUNTOS;750
CIRUGÕA GENERAL;CG-073 COLON RECTO Y ANO ELECTROCOAGULACION DE TUMOR EN CANAL ANORECTAL;PUNTOS;650
CIRUGÕA GENERAL;CG-074 COLON RECTO Y ANO ESFINTEROPLASTIA ANAL ANTERIOR POSTERIOR;PUNTOS;1.200,00
CIRUGÕA GENERAL;CG-075 COLON RECTO Y ANO ESCISION TUMOR ANAL O PERIANAL;PUNTOS;1.120,00
CIRUGÕA GENERAL;CG-076 COLON RECTO Y ANO EXTIRPACION TRANSANAL O RESECCION LOCAL DE TUMOR DE RECTO;PUNTOS;1.125,00
CIRUGÕA GENERAL;CG-077 COLON RECTO Y ANO HEMORROIDECTOMIA CUALQUIER TECNICA CONVENCIONAL;PUNTOS;750
CIRUGÕA GENERAL;CG-078 COLON RECTO Y ANO HEMORROIDECTOMIA TECNICA PPH;PUNTOS;930
CIRUGÕA GENERAL;CG-079 COLON RECTO Y ANO OPERACI”N DE HARTMANN (1ER. TIEMPO);PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-080 COLON RECTO Y ANO OPERACI”N DE HARTMANN (2DO. TIEMPO);PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-081 COLON RECTO Y ANO REPARACION TOTAL DE PISO PELVIANO;PUNTOS;875
CIRUGÕA GENERAL;CG-082 COLON RECTO Y ANO RESECCION ABDOMINOPERINEAL DE RECTO;PUNTOS;1.750,00
CIRUGÕA GENERAL;CG-083 COLON RECTO Y ANO RESECCION ABDOMINOPERINEAL DE RECTO POR LAPAROSCOPIA;PUNTOS;2.000,00
CIRUGÕA GENERAL;CG-084 COLON RECTO Y ANO RESECCION DE RECTO SIGMOIDES;PUNTOS;1.550,00
CIRUGÕA GENERAL;CG-085 COLON RECTO Y ANO RESECCION DE RECTO SIGMOIDES POR LAPAROSCOPIA;PUNTOS;1.750,00
CIRUGÕA GENERAL;CG-086 COLON RECTO Y ANO RESECCION BAJA DE RECTO CON RECONSTRUCCION CON O SIN COLOSTOMIA;PUNTOS;1.550,00
CIRUGÕA GENERAL;CG-087 COLON RECTO Y ANO RESECCION BAJA DE RECTO CON RECONSTRUCCION CON O SIN COLOSTOMIA POR LAPAROS;PUNTOS;1.750,00
CIRUGÕA GENERAL;CG-088 COLON RECTO Y ANO PROCTOCOLECTOMIA TOTAL;PUNTOS;2.000,00
CIRUGÕA GENERAL;CG-089 COLON RECTO Y ANO CURA OPERATORIA DE PROLAPSO RECTAL VIA PERINEAL;PUNTOS;975
CIRUGÕA GENERAL;CG-090 COLON RECTO Y ANO COLOCACION DE SETON;PUNTOS;715
CIRUGÕA GENERAL;CG-091 PANCREAS BIOPSIA DE PANCREAS;PUNTOS;625
CIRUGÕA GENERAL;CG-092 PANCREAS BIOPSIA DE PANCREAS POR LAPAROSCOPIA;PUNTOS;750
CIRUGÕA GENERAL;CG-093 PANCREAS DRENAJE Y RESECCION QUIRURGICA DE LESIONES QUISTICAS;PUNTOS;1.500,00
CIRUGÕA GENERAL;CG-094 PANCREAS ESFINTEROTOMIA DEL CONDUCTO PANCREATICO;PUNTOS;750
CIRUGÕA GENERAL;CG-095 PANCREAS PANCREATECTOMIA SUBTOTAL;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-096 PANCREAS DUODENO PANCREATECTOMIA CON I SIN PRESERVACION PILORICA ( WHIPLE O TRAVERSO LONGMIRE;PUNTOS;2.000,00
CIRUGÕA GENERAL;CG-097 HIGADO BIOPSIA HEPATICA;PUNTOS;625
CIRUGÕA GENERAL;CG-098 HIGADO BIOPSIA HEPATICA POR LAPAROSCOPIA;PUNTOS;750
CIRUGÕA GENERAL;CG-099 HIGADO DERIVACION PORTO SISTEMICA (CUALQUIER TECNICA);PUNTOS;1.625,00
CIRUGÕA GENERAL;CG-100 HIGADO DRENAJE DE ABSCESO HEPATICO;PUNTOS;715
CIRUGÕA GENERAL;CG-101 HIGADO HEPATECTOMIA DERECHA;PUNTOS;1.500,00
CIRUGÕA GENERAL;CG-102 HIGADO HEPATECTOMIA IZQUIERDA;PUNTOS;1.500,00
CIRUGÕA GENERAL;CG-103 HIGADO HEPATECTOMIA SEGMENTARIA;PUNTOS;1.138,00
CIRUGÕA GENERAL;CG-104 HIGADO HEPATORRAFIA;PUNTOS;1.375,00
CIRUGÕA GENERAL;CG-105 VIAS BILIARES BILIO DIGESTIVA;PUNTOS;1.500,00
CIRUGÕA GENERAL;CG-106 VIAS BILIARES COLECISTECTOMIA ABIERTA;PUNTOS;875
CIRUGÕA GENERAL;CG-107 VIAS BILIARES COLECISTECTOMIA +EXPLORACION INSTRUMENTAL DE VIAS BILIARES;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-108 VIAS BILIARES COLECISTECTOMIA POR LAPAROSCOPIA;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-109 VIAS BILIARES COLECISTECTOMIA POR LAPAROSCOPIA + COLANGIOGRAFIA INTRAOPERATORIA;PUNTOS;1.062,00
CIRUGÕA GENERAL;CG-110 VIAS BILIARES COLECISTECTOMIA CON ESFINTEROPLASTIA TRANSDUODENAL;PUNTOS;1.500,00
CIRUGÕA GENERAL;CG-111 VIAS BILIARES REINTERVENCIONES DE VIAS BILIARES;PUNTOS;1.750,00
CIRUGÕA GENERAL;CG-112 BAZO ESPLENECTOMIA;PUNTOS;875
CIRUGÕA GENERAL;CG-113 BAZO ESPLENECTOMIA POR LAPAROSCOPIA;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-114 BAZO ESPLENORRAFIA;PUNTOS;750
CIRUGÕA GENERAL;CG-115 HERNIAS CURA OPERATORIA DE EVENTRACION ABIERTA CON O SIN MALLA;PUNTOS;750
CIRUGÕA GENERAL;CG-116 HERNIAS CURA OPERATORIA DE EVENTRACION CON O SIN MALLA POR LAPAROSCOPIA;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-117 HERNIAS HERNIOPLASTIA INGUINAL UNILATERAL ( CON PROTESIS O MALLA);PUNTOS;750
CIRUGÕA GENERAL;CG-118 HERNIAS HERNIOPLASTIA INGUINAL UNILATERAL ( CON PROTESIS O MALLA) POR LAPAROSCOPIA;PUNTOS;875
CIRUGÕA GENERAL;CG-119 HERNIAS HERNIOPLASTIA INGUINAL BILATERAL ( CON PROTESIS O MALLA);PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-120 HERNIAS HERNIOPLASTIA INGUINAL BILATERAL ( CON PROTESIS O MALLA) POR LAPAROSCOPIA;PUNTOS;1.125,00
CIRUGÕA GENERAL;CG-121 HERNIAS HERNIOPLASTIA CRURAL UNILATERAL ( CON PROTESIS O MALLA);PUNTOS;750
CIRUGÕA GENERAL;CG-122 HERNIAS HERNIOPLASTIA CRURAL UNILATERAL ( CON PROTESIS O MALLA) POR LAPAROSCOPIA;PUNTOS;875
CIRUGÕA GENERAL;CG-123 HERNIAS HERNIOPLASTIA CRURAL BILATERAL ( CON PROTESIS O MALLA);PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-124 HERNIAS HERNIOPLASTIA CRURAL BILATERAL ( CON PROTESIS O MALLA) POR LAPAROSCOPIA;PUNTOS;1.125,00
CIRUGÕA GENERAL;CG-125 HERNIAS HERNIOPLASTIA EPIGASTRICA;PUNTOS;750
CIRUGÕA GENERAL;CG-126 HERNIAS HERNIOPLASTIA UMBILICAL;PUNTOS;750
CIRUGÕA GENERAL;CG-127 HERNIAS HERNIOPLASTIA INGUINAL REPRODUCIDA UNILATERAL;PUNTOS;875
CIRUGÕA GENERAL;CG-128 HERNIAS HERNIOPLASTIA INGUINAL REPRODUCIDA BILATERAL;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-129 HERNIAS HERNIOPLASTIA UMBILICAL REPRODUCIDA ESTRANGULADA;PUNTOS;875
CIRUGÕA GENERAL;CG-130 EXPLORACION INGUINAL;PUNTOS;520
CIRUGÕA GENERAL;CG-131 EXPLORACION UMBILICAL;PUNTOS;390
CIRUGÕA GENERAL;CG-132 MAMAS BIOPSIA POR PUNCION DE MAMA (TRU CUT) O AGUJA FINA;PUNTOS;212
CIRUGÕA GENERAL;CG-133 MAMAS EXTIRPACION DE NODULO DE MAMA UNILATERAL;PUNTOS;500
CIRUGÕA GENERAL;CG-134 MAMAS EXTIRPACION DE NODULO DE MAMA BILATERAL;PUNTOS;750
CIRUGÕA GENERAL;CG-135 MAMAS GINECOMASTIA UNILATERAL;PUNTOS;500
CIRUGÕA GENERAL;CG-136 MAMAS GINECOMASTIA BILATERAL;PUNTOS;750
CIRUGÕA GENERAL;CG-137 MAMAS CUADRANTECTOMIA;PUNTOS;625
CIRUGÕA GENERAL;CG-138 MAMAS DRENAJE DE ABSCESO MAMARIO;PUNTOS;600
CIRUGÕA GENERAL;CG-139.1 MAMAS MASTECTOMIA RADICAL BILATERAL;PUNTOS;1.400,00
CIRUGÕA GENERAL;CG-139 MAMAS MASTECTOMIA RADICAL;PUNTOS;875
CIRUGÕA GENERAL;CG-140 MAMAS MASTECTOMIA PARCIAL UNILATERAL;PUNTOS;600
CIRUGÕA GENERAL;CG-141 MAMAS MASTECTOMIA PARCIAL BILATERAL;PUNTOS;850
CIRUGÕA GENERAL;CG-142 MAMAS MAMA SUPERNUMERARIA UNILATERAL;PUNTOS;500
CIRUGÕA GENERAL;CG-143 MAMAS MAMA SUPERNUMERARIA BILATERAL;PUNTOS;750
CIRUGÕA GENERAL;CG-144 MAMAS RECONSTRUCCION TRAM;PUNTOS;1.875,00
CIRUGÕA GENERAL;CG-145 MAMAS RECONSTRUCCION DORSAL;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-146 TIROIDES BIOPSIA DE TUMOR CERVICAL;PUNTOS;750
CIRUGÕA GENERAL;CG-147 TIROIDES CURA OPERATORIA DE RANULA;PUNTOS;500
CIRUGÕA GENERAL;CG-148 TIROIDES DISECCION RADICAL DE CUELLO;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-149 TIROIDES EXCISION DE QUISTE TIROGLOSO O FISTULA;PUNTOS;875
CIRUGÕA GENERAL;CG-150 TIROIDES EXTIRPACION DE QUISTE O FISTULA BRANQUIAL UNILATERAL;PUNTOS;875
CIRUGÕA GENERAL;CG-151 TIROIDES EXTIRPACION DE QUISTE O FISTULA BRANQUIAL BILATERAL;PUNTOS;1.125,00
CIRUGÕA GENERAL;CG-152 TIROIDES PAROTIDECTOMIA SUPERFICIAL;PUNTOS;875
CIRUGÕA GENERAL;CG-153 TIROIDES PAROTIDECTOMIA TOTAL;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-154 TIROIDES QUISTE TIROGLOSO;PUNTOS;585
CIRUGÕA GENERAL;CG-155 TIROIDES RESECCION DE PARATIROIDES;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-156 TIROIDES TIROIDECTOMIA SUBTOTAL BILATERAL;PUNTOS;812
CIRUGÕA GENERAL;CG-157 TIROIDES TIROIDECTOMIA TOTAL;PUNTOS;1.375,00
CIRUGÕA GENERAL;CG-158 TIROIDES TIROIDECTOMIA UNILATERAL;PUNTOS;1.125,00
CIRUGÕA GENERAL;CG-159 TIROIDES TIROIDECTOMIA + VACIAMIENTO GANGLIONAR DE CUELLO;PUNTOS;1.750,00
CIRUGÕA GENERAL;CG-160 TIROIDES TRAQUEOSTOMIA;PUNTOS;750
CIRUGÕA GENERAL;CG-161 OTROS ESTUDIOS CROMOSCOPIA PARA TOMA DE BIOPSIA ;PUNTOS;385
CIRUGÕA GENERAL;CG-162 OTROS ESTUDIOS RECTOSIGMOIDOSCOPIA ;PUNTOS;385
CIRUGÕA GENERAL;CG-163 OTROS ESTUDIOS ANORECTOSCOPIA RIGIDA ;PUNTOS;385
CIRUGÕA GENERAL;CG-164 OTROS ESTUDIOS LIGADURA O ESCLEROSIS DE HEMORROIDES;PUNTOS;385
CIRUGÕA GENERAL;CG-165 OTROS ESTUDIOS EXAMEN PROCTOLOGICO ;PUNTOS;385
CIRUGÕA GENERAL;CG-166 BY PASS GASTRICO;PUNTOS;2.995,00
CIRUGÕA GENERAL;CG-167 TU DE PARTES BLANDAS ;PUNTOS;520
CIRUGÕA GENERAL;CG-168 OTROS ESTUDIOS COLOCACION DE BALON INTRA-GASTRICO ;PUNTOS;2.742,00
CIRUGÕA GENERAL;CG-169 CABEZA Y CUELLO LARINGECTOMIA RADICAL ;PUNTOS;1.950,00
CIRUGÕA GENERAL;CG-170 DISECCION ONCOLOGICA + RECONSTRUCCION INMEDIATA DE EFECTO 20 CM;PUNTOS;1.950,00
CIRUGÕA GENERAL;CG-171.1 LINFADERECTOMIA PELVICA INGUINAL BILATERAL M.I.S + CORTE CONGELADO TOTAL;PUNTOS;1.902,00
CIRUGÕA GENERAL;CG-171 LINFADERECTOMIA PELVICA INGUINAL DERECHA M.I.S + CORTE CONGELADO TOTAL;PUNTOS;1.462,00
CIRUGÕA GENERAL;CG-172 GASTROPLASTIA;PUNTOS;2.995,00
CIRUGÕA GENERAL;CG-173 HEPATECTOMIA DERECHA;PUNTOS;1.500,00
CIRUGÕA GENERAL;CG-174 HEPATECTOMIA IZQUIERDA;PUNTOS;1.500,00
CIRUGÕA GENERAL;CG-175 HEPATECTOMIA SEGMENTARIA;PUNTOS;1.375,00
CIRUGÕA GENERAL;CG-176 HEPATORRAFIA;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-177 CURA OPERATORIA EVENTRACION GIGANTE MAYOR A 20 CM;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-178 EXTIRPACION DE NODULOS MAMARIOS MULTIPLES UNILATERAL;PUNTOS;750
CIRUGÕA GENERAL;CG-179 EXTIRPACION DE NODULOS MAMARIOS MULTIPLES BILATERAL;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-180 ADENOMASTECTOMIA UNILATERAL;PUNTOS;875
CIRUGÕA GENERAL;CG-181 ADENOMASTECTOMIA BILATERAL;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-182 RESECCION CENTRO MAMARIA UNILATERAL CON MAMOPLASTIA CIRCULAR;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-183 RESECCION CENTRO MAMARIA BILATERAL CON MAMOPLASTIA CIRCULAR;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-184 MASTECTOMIA PARCIAL ONCOLOGICA UNILATERAL;PUNTOS;625
CIRUGÕA GENERAL;CG-186 MASTECTOMIA RADICAL MADDEN UNILATERAL;PUNTOS;625
CIRUGÕA GENERAL;CG-187 MASTECTOMIA RADICAL MADDEN BILATERAL;PUNTOS;875
CIRUGÕA GENERAL;CG-188 GANGLIO CENTINELA;PUNTOS;450
CIRUGÕA GENERAL;CG-189 DESECCION RADICAL DE AXILA;PUNTOS;900
CIRUGÕA GENERAL;CG-190 DESECCION SELECTIVA DE AXILA;PUNTOS;750
CIRUGÕA GENERAL;CG-191 MAMOPLASTIA HORIZONTAL;PUNTOS;900
CIRUGÕA GENERAL;CG-192 MAMOPLASTIA VERTICAL DE RAMA UNICA;PUNTOS;900
CIRUGÕA GENERAL;CG-193 MAMOPLASTIA VERTICAL DE RAMA DOBLE;PUNTOS;1.250,00
CIRUGÕA GENERAL;CG-194 MAMOPLASTIA CIRCULAR;PUNTOS;900
CIRUGÕA GENERAL;CG-195 RECONSTRUCCION CON PEDICULOS LOCALES;PUNTOS;1.000,00
CIRUGÕA GENERAL;CG-196 EVENTRACION ABDOMINAL+ HERNIA UMBILICAL PROCEDIMIENTO ESPECIAL;PUNTOS;2.500,00
CIRUGÕA GENERAL;CG-197 EQUIPO BOMBA MEDIAS NEUMATICAS;PUNTOS;3.870,00
CIRUGÕA GENERAL;CG-198 SET BARIATRICO I;PUNTOS;4.335,00
CIRUGÕA GENERAL;CG-199 SET BARIATRICO II;PUNTOS;3.497,00
CIRUGÕA GENERAL;CG-200 PROCEDIMIENTO BARIATRICO;PUNTOS;6.577,00
CIRUGÕA GENERAL;CG-201 PROCEDIMIENTO PROCTOLOGICO;PUNTOS;4.280,00
CIRUGÕA GENERAL;CG-202 SET PROCTOLOGICO;PUNTOS;3.500,00
CIRUGIA GENERAL(RESIDENTE);CORRECCION DE PARALISIS FACIAL OTROS PROCEDIMIENTOS (CALIFICARLOS DE ACUERDO A SU COMPLEJIDAD;PUNTOS;0
CIRUGIA PEDIATRICA GENERAL;PED-001 QUISTE COLA CEJA;PUNTOS;600
CIRUGIA PEDIATRICA GENERAL;PED-002 HERMANGIOMA EN CUERO CABELLUDO;PUNTOS;600
CIRUGIA PEDIATRICA GENERAL;PED-003 QUISTE BRANQUIAL UNILATERAL;PUNTOS;600
CIRUGIA PEDIATRICA GENERAL;PED-004 QUISTE BRANQUIAL BILATERAL;PUNTOS;1.000,00
CIRUGIA PEDIATRICA GENERAL;PED-005 QUISTE BRANQUIAL INFECTADO;PUNTOS;700
CIRUGIA PEDIATRICA GENERAL;PED-006 FISTULA O SENO BRANQUIAL UNILATERAL;PUNTOS;600
CIRUGIA PEDIATRICA GENERAL;PED-007 FISTULA O SENO BRANQUIAL BILATERAL;PUNTOS;1.000,00
CIRUGIA PEDIATRICA GENERAL;PED-008 FISTULA O SENO BRANQUIAL UNILATERAL INFECTADO;PUNTOS;700
CIRUGIA PEDIATRICA GENERAL;PED-009 LINFANGIOMA CERVICAL ;PUNTOS;900
CIRUGIA PEDIATRICA GENERAL;PED-010 LINFANGIOMA CERVICOTORACICO;PUNTOS;1.300,00
CIRUGIA PEDIATRICA GENERAL;PED-011 BIOPSIA DE TU CERVICAL;PUNTOS;600
